3149112,2896255
2182485,1949488
2129821,1912859
2149602,1913639
2274166,2045004
1622221475,1621939240
2749336,2497765
2794949,2568232
18735396,18482921
2200845,1980352
2092674,1858478
1918227,1718620
16014844,15791863
1831029,1613215
9155646,8934077
3905282154,3904992207
4166993249,4166728257
4310820485,4310544928
4408247540,4407832037
5260779,5007596
2572064,2293012
1662591,1444499
11583951,11347553
2044812,1811009
4999572809,4999267651
5943097887,5942805128
6428031467,6427733837
2108779,1875660
6474935357,6474644325
3060575,2813412
6613782796,6613470006
5023206,4899168
6612114214,6611807529
6889112096,6888765700
3157122,2923446
1964321,1688963
6918970712,6918636495
6943860877,6943586544
2827302,2607590
2280405,2166854
6833264735,6833037937
39669753,39415083
3227402,3007512
3317088,3037824
3441097,3194421
1837923,1580567
6527076933,6526690546
6291471638,6291070294
20761567,20500785
5651571867,5651291910
1987354,1713783
4868004,3062871
5449699434,5449392387
2129983,1892549
4820973901,4820733593
2227838,1906257
13248590,12973786
23388849,23098583
5192362,4866531
5461835517,5461585342
5457565784,5457300391
2114960,1779704
2870460,2664610
1703964,1474606
2257897,2018259
4857548452,4857269315
1899664,1686102
2775465,2540966
6762704,6531164
3770447,3555842
5113420073,5113143123
4886530816,4886235945
9312104,9088007
4385892653,4385597659
4315587499,4315090995
6081007,5830967
3614004095,3613709849
2465369,2261314
2063628,1845633
2059305,1812436
29880726,29651532
3282248584,3281848648
34538852,34292837
2074255,1801377
2005455,1789752
10906347,10672406
4824409,4605346
2708208,2485131
2014320,1794086
2094445,1834306
3610410,3373931
3122135124,3121788993
1954426,1718581
3153100887,3152820232
1855208,1592402
13039243,9236240
2006099,1756281
3479312883,3478990845
19740245,19539260
1782635,1557530
2776391,2558901
1781717,1543167
3445716,3220906
3496221409,3495946519
6403834,6189382
9933232,9681249
2224571,1997394
3756079182,3755823120
1968822,1740374
3828724712,3828417678
2632263,2385983
3889475482,3889195711
4120073715,4119781980
4108348986,4108049667
2092956,1863596
4140938813,4140680306
1735813,1477496
2015316,1797202
4055509779,4055247295
3988506889,3988175065
3964932871,3964664522
2188126,1964120
1831088,1617837
2369591,2152826
3188570446,3188298484
2971638532,2971330854
1689813,1448184
2586277025,2585997044
2153243,1925531
1910675,1676465
3159851,2931699
2427954793,2427643498
1852635,1614121
2104078,1868924
2116228,1904951
2540636438,2540365988
1817098,1578954
11060896,10792389
2089911,1805427
10104679,9767180
1744525,1530696
1852829,1625921
2613108,2383093
1954192,1716042
2470810,2244924
2007575,1787774
2107561,1837454
3066193474,3065932051
1844641,1618436
3081590691,3081307044
2553649,2330516
24958233,24703231
2960369257,2960061951
2872619416,2872335698
2134340,1917712
2815761893,2815472897
2860125477,2859870662
2910682090,2910363622
2031049,1805537
2246870,2027810
2962026110,2961747380
3547158506,3546886362
13108469,12885370
2310808,2043014
3736613881,3736284188
3297977,3054879
1912351,1659749
3692811953,3692624550
4350024931,4349753735
4340542643,4340269394
1983431,1705843
4480879458,4480541520
1608640,1386928
2284481,2057437
2034120,1819238
49554592,49301637
4605279936,4604999593
1820236,1590637
4712749517,4712483580
2699802,2480135
4825517125,4825243267
5235205127,5234948849
5310952129,5310665247
4225775,3977873
5730520511,5730240798
2050513,1840052
2111928,1908247
6242083676,6241781247
1829378,1597621
1879607,1651166
2562777,2342856
6361199504,6360922484
6373494307,6373189386
6395996209,6395726606
1897275,1674042
3577566,3354351
1977236,1762168
2152717,1926192
2106672,1895633
6373871105,6373598316
5887131,5666277
6400560915,6400243381
1725924,1476491
6279538192,6279184900
2937316,2697380
6356954694,6356686867
2029221,1810292
5909103102,5908825485
41128442,40891721
5651888215,5651620454
4728022705,4727810493
5521585970,5521327704
16387893,16163936
3148768,2922790
1844051,1617422
6656559,6431181
5452543496,5452290978
2372773,2140727
5507943803,5507658097
5597307470,5597040622
2449449,2233398
2203366,1989784
38119860,37904049
49728054,49496164
5901856650,5901591539
2538544,2311711
8269100,8053160
5951897542,5951633417
1961369,1775662
4873719649,4873508510
5583838597,5583578640
5369957999,5369691471
4906180149,4905868515
2041563,1824562
2404589,2192682
4678947678,4678671163
54288643,54046533
12702372,12461256
4492405554,4492101713
4015481060,4015210509
1933608,1711366
2068518,1839070
20754891,20521177
3958027392,3957746496
1859454,1638044
2049779,1835092
2664349,2466255
3161992,3057909
3801492655,3801187807
1658934,1455680
2650427,2398859
3813342554,3813052988
3579805,3367690
3829904864,3829609095
2044693,1814052
3787919423,3787660682
2001225,1785339
1703292,1476644
3473055477,3472649860
2956954488,2956481394
2824901057,2824619765
2717519263,2717085940
1882048554,1881746765
1751153,1603528
1725976,1519031
1900741,1684993
2172845,1953647
22580554,22357793
1369566924,1369158948
2062985,1855441
1364971238,1364771095
1828786,1613120
2120541,1914614
2250925378,2250665104
2049962,1798667
2178860471,2178609179
2367278602,2366980106
1997086000,1996777785
1324798417,1324520071
2073789,1852791
1583285,1460605
17444237,17209454
1926269,1698168
1068380102,1067891671
1468214160,1467866638
1444375134,1444070475
1665947,1455382
2673966,2454308
2837938658,2837666950
2866343854,2866100510
2087025,1862553
3006441006,3006158226
2193842,1952866
2108314,1899027
3428430,3202651
2212984,1986490
2969743,2736153
3131590173,3131353974
23312616,23091588
7113292,6896042
1723138,1492699
3392546377,3392240732
2086435,1824813
1773770,1551169
2120017,1911253
2062787,1860114
1721207,1507587
3231361016,3231101831
3203443737,3203166909
1714829,1514427
3027148639,3026893738
2067733,1854829
2758976220,2758556562
1852099,1600204
1782479,1563660
1130844789,1130409288
4448435,4221684
1984620,1743539
1962842,1747326
1913378,1701716
728034412,727755700
730425632,730110223
719703960,719413351
630712287,630346153
1839515,1630462
1766075,1550272
791253302,791018552
8247693,7993094
2646421,2388422
2135069,1915700
10964174,10768422
1283074509,1282821473
11651988,11455574
10472117,10270719
2740587721,2740260342
2115279,1895698
3003415981,3003128772
2131479,1904347
3545267612,3545002702
3680318055,3679987506
1702545,1489938
1776669,1538472
3644180215,3643842923
2092134,1869636
1795433,1557329
2695101,2460837
3776888654,3776585255
3762313946,3762048650
2040377,1828387
2152012,1921964
3468282225,3468003609
2016704,1808856
1881460,1672803
2973822907,2973536406
1731357,1498591
2698315778,2698056120
2672708,2415844
2258087,2031849
1784851739,1784604678
2694047,2478204
2032714102,2032451144
2502426,2285170
2321917,2091630
2633683,2411143
2717769,2486841
2318833,2067668
3233043903,3232772003
2645751,2401809
2018089,1812489
2383812,2128623
2047645,1825396
3629506699,3629247665
3618778561,3618526016
3629728945,3629444641
2552947,2345284
3571423659,3571169071
3227203398,3226929155
2620524204,2620262258
2479766378,2479462923
1877188,1659819
1842577,1605033
2211491936,2211082082
2001367,1795176
2782869,2565542
2089087689,2088792924
2013125,1799803
2538389878,2538209080
1681435,1474799
2438566,2219665
2880158290,2879928869
2991527298,2991252390
3557066684,3556784799
3680553633,3680281834
1887876,1661753
4547717118,4547458328
2582853,2368222
2242203,2007541
3241405,3014007
2256704,2015565
4842511241,4842098163
2081451,1852367
1966243,1758633
4995301165,4994896656
2760387,2563402
5499510109,5499190410
1898865,1669074
2400064,2161874
70500143,70271392
6117870635,6117556319
1826550,1609866
6373027357,6372734928
6431395938,6431130598
5586561,5383799
6405005337,6404722150
2008119,1808808
2345517,2135009
6306482221,6306213372
2483184,2205904
5922925809,5922636940
6073820122,6073584445
2329718,2128091
5687728905,5687475818
5534606748,5534310116
1787558,1551681
1903093,1702555
5229734570,5229468859
22327075,22067163
5414121759,5413837239
1872727,1667423
2664678,2436682
5914812123,5914533375
8909095,8733799
32267066,32042798
2010886,1784483
6449355994,6449035478
1916033,1714136
6813538696,6813240830
6038561856,6038323980
6812899789,6812635024
6893091917,6892742166
2205123,1997199
7042606732,7042343209
6970632686,6970291948
2105941,1890974
7083958543,7083680505
2163939,1960573
2003055,1788288
1802561,1580285
2286570,2074725
7031040205,7030789580
2018769,1796023
7031885785,7031547275
56087513,55831772
7960081,7758086
7212458301,7212191431
6932529974,6932250529
6929295193,6928974275
2467753,2007311
6987567055,6987257300
6859074931,6858811305
17537373,17284893
19757520,19517107
6730350655,6730081161
2121367,1894905
7546241,7309617
2400170,2172937
6554022609,6553748230
5080211887,5079978918
46991074,46726135
2097851,1873327
5870527200,5870131543
5320115001,5319830165
2097891,1890172
4700023001,4699448773
2057859,1822078
4448433015,4448152517
1746519,1545531
3687391744,3687125368
3649382496,3649099305
1878449,1671731
6142304,5922155
1766239,1558380
2270256,2095848
2033081,1810688
2783756,2544942
4239778239,4239411209
4331198589,4330932567
2246157,2034333
2105147,1859672
4418857912,4418573769
1875424,1649499
3025546,2817400
5061214097,5060865799
5095750121,5095509151
5516112625,5515803157
15361034,15150554
2909243,2699369
4945663831,4945425611
2149826,1909520
2132777,1918828
5559173249,5558782989
13308040,13041085
5525024541,5524796621
1774232,1546666
1738909,1501159
5240347941,5240050776
3583106,3267303
3216510,2928981
1868171,1649324
10180717,9964152
1672492,1463133
4863756179,4863456473
2036712,1804460
4390943946,4390541406
4285741227,4285492549
8166697,7951787
2048654,1850666
2534924265,2534622223
2674112393,2673837229
2710156376,2709907543
2727331457,2727058423
2067466,1814969
2609250,2398498
2861213429,2860923850
1720900,1521228
1654487,1477452
2271592,2087669
5800955,5685223
14266845,14047532
1864128,1633015
1756148,1538601
3108858758,3108571171
2814923,2571941
1780719,1566722
3741341045,3741013193
2281232,2055018
2232899,2001157
3804260665,3803978423
3798059415,3797783181
2809980,2593028
2190893,1976568
2184831,1967825
3799991854,3799731896
1783344,1551006
3758151190,3757876310
1621592,1405941
2178825,1937176
3017433100,3017180404
1786535,1549410
2940931198,2940678406
2410536,2192205
2832480713,2832210974
3889794,3672403
2851403661,2851151807
25395065,25147381
2119547,1891354
2247371,2026493
10150092,9833390
2106053,1850202
2209228,1975819
1927217,1703623
2502230,2273129
2541887,2326321
1873759,1645176
1826587,1599104
3471190024,3470920729
3730844183,3730600735
3678248220,3678011483
1806765,1582044
2321885,2109014
3880028997,3879764811
3183558,2976518
5262126091,5261842429
2048550,1819903
2597802,2389141
2310743,2095741
5799548727,5799279837
6238308386,6237824942
2245921,2017930
6230350949,6230072337
2032494,1820168
8346194,8125174
2031497,1820305
1817886,1603696
2250842,2002780
2020620,1806710
6382236620,6381973474
1996011,1783648
6452478782,6452239151
6610876514,6610580983
6512115810,6511819070
2043289,1812515
2146886,1937917
6332012980,6331750773
2707231,2456042
6046702318,6046408201
5807295372,5806999690
4670363537,4670105306
2021284,1790516
2128026,1922669
5699102517,5698858700
5702990403,5702713436
3930377,3717448
2003293,1781896
5953971132,5953669043
2032151,1798415
2460864,2241148
6222641283,6222363104
2514373,2282071
1847949,1652507
21076738,20844713
6552277449,6551975280
2810573,2575334
2561097,2339568
1695512,1476729
6693076863,6692826404
3302130,3095124
6685042814,6684785586
6769040648,6768745635
6757155045,6756876570
63381821,63129867
2156502,1946690
6784034573,6783764575
2275848,2032246
2072880,1853408
6871839013,6871562287
7068366262,7068051835
6937640974,6937343818
7102620275,7102301653
8972863,8716562
7184448743,7184181926
7269650793,7269360418
1934918,1691337
7235586702,7235251815
2221120,2005932
18709300,18463422
7234517976,7234253041
2113944,1891274
6291654765,6291463123
2713255,2494549
7076079348,7075645140
2347317,2096144
6923766993,6923512400
1734100,1536383
2704865,2490235
2220930,2007344
6316967651,6316708067
1735780,1517734
6232306203,6232028473
5156832905,5156486994
2485019,2222744
1882949,1667120
5463799407,5463503356
5445932243,5445659518
13947004,13718968
5349297213,5339531420
1797795,1567941
2164336,1933781
2105557,1886547
5189378489,5189096594
2175600,1961118
4984116481,4983848670
4965895489,4965605600
3486189,3206852
2463910,2229752
2424845,2209840
4846621777,4846340345
2830451,2643234
1810920,1598699
2290247,2071440
2531823,2313954
4166108130,4165834143
3787553382,3787282026
2054195,1837114
3708336497,3708100471
1712888,1451916
3486630735,3486324735
2052925,1861120
16747352,16502960
20923525,20725240
1766782,1531547
3523781715,3523528140
2075758,1874177
3532343012,3532060773
2216558,1958419
2068195,1847648
3872785986,3872502588
4176359908,4176103373
2585119,2348095
2147109,1929735
4121147319,4120880402
1796643,1591843
4168284777,4168016927
4211239652,4210983194
1667124,1464771
2086092,1877047
4163578384,4163311693
2079513,1871429
3981923501,3981654451
6691632,6488102
1781164,1581470
37436539,37198300
2078262,1849905
29098211,28854739
3641656239,3641377604
3514044984,3513773083
3384684704,3384382906
2396396,2179416
13328663,13052046
2995940435,2995561110
1791130,1580948
7483904,7255383
2855071446,2854754944
1769267,1558491
2845438897,2845102335
2067390,1852995
2355825,2093705
3062270886,3061965824
1895493,1693129
3180187223,3179884273
10854797,10647266
2113414,1893927
2373224,2164450
4499158,4246077
3965125186,3964860204
1871005,1663422
4447113115,4446856379
4483302820,4483029525
1841355,1643005
1677475,1437389
3048959,2806481
5085549812,5085284929
6308973,6094518
5143912737,5143583133
1652505,1411395
33641643,33434187
2182412,1956557
1846309,1694025
5526033064,5525767479
4938054652,4937862953
2377395,2177759
1976916,1755735
6880993,6649901
1867682,1651925
1765979,1562328
5628820173,5628530244
5446591451,5446275774
5548907939,5548646087
5635515045,5635243330
17921457,17721666
6039125294,6038820894
6245243760,6244992361
6656813934,6656537838
1691719,1476094
1819024,1603035
2381031,2164253
7100135425,7099874832
6111788772,6111480567
2073883,1866999
7027498832,7027110977
7203416786,7203173899
7139175500,7138927007
2350426,2121926
2211615,1986837
7109115436,7108673968
6909910984,6909647376
7682586,7467309
2395942,2203948
6614900189,6614595499
2462539,2242275
6513016331,6512810103
1653262,1436022
2087318,1884052
2199077,1984272
5145439198,5145220927
2111754,1894683
18919869,18649794
6147341613,6147096075
56383568,56123087
6206730829,6206490351
1683590,1500868
3107232,2891234
2221371,2011323
6075375213,6075105849
1821943,1598567
6433879283,6433595522
5380968,5160174
6489754185,6489509961
1715778,1504498
6632303806,6632012376
6894706952,6894442266
6801834131,6801569084
2061515,1866372
6284415,6070850
1845051,1637683
2083193,1853495
44136485,43913368
6555608263,6555321909
6541986530,6541751307
6673897282,6673628168
2010165,1801519
3375748,3162306
6714769434,6714499068
6417293305,6417019970
2035827,1812535
2105500,1886603
2276262,2072025
6463784448,6463500450
27569577,27336582
2893128,2680729
6353625392,6353292532
3069491,2860335
2469273,2243808
2945394,2740899
2167267,1951750
6358567068,6358155565
2112793,1918292
6406373100,6406065637
6401880851,6401602279
6249489057,6249238334
2124803,1907330
1620854,1423813
3363071,3147089
6290294997,6290011275
2579596,2375682
1798361,1588692
6337535530,6337289807
5337234834,5337039538
4783000,4552937
2124930,1909372
2301691,2081281
2191506,1972506
8904374,8622552
15865724,15583239
3007305,2780763
5977123045,5976856412
2099234,1890021
1696561,1495760
2010869,1801064
5757666316,5757402476
4653485,4443865
1815938,1603068
5913507928,5913258905
2335769,2123459
1989568,1754212
1930155,1699012
5686302977,5685889128
15832883,15631543
18967065,18728366
2186149,1988605
2336241,2132801
2492798,2283185
12709482,12490512
5971288568,5971020016
5808885607,5808662043
29245104,28991526
2073141,1850957
3863171,3646214
5869027652,5868852907
1827102,1602009
1926987,1721034
1870942,1653180
1995008,1799282
2172958,1919570
1996809,1774910
5318554238,5318211144
1790842,1583868
2295968,2041892
2113915,1878263
1739783,1513223
1851890,1631366
6457830734,6457545892
6563441672,6563114141
2307141,2090059
1903827,1670290
6468207914,6467916608
16620060,16430131
6351543407,6351310464
1955517,1751670
6312722664,6312392607
1800607,1589881
6329435532,6329197162
5461480064,5461202646
6379234970,6378924187
2342601,2136437
6276491324,6276250667
2301980,2075073
1656190,1441268
2025591,1805867
2820765,2611364
2697702,2469256
9740735,9463956
6111880012,6111644457
6364172654,6363740459
2046497,1838234
13065359,12804420
6318967972,6318697213
2138221,1894469
2396550,2141109
2092608,1884472
6393814153,6393542002
2170489,1946455
6286360195,6286052268
2270590,2048309
2577677,2321805
6326760774,6326473658
1787081,1555917
2841438,2630015
2090377,1869415
6511664179,6511321746
2246906,2049126
6575344220,6575090839
6556950684,6556725796
1980126,1786711
6533432801,6533004320
1960464,1767359
2203810,1995827
6346821256,6346525204
2081508,1858500
2199737,1946669
6500066611,6499770350
6450615869,6446946736
4140581,3899867
6514188850,6513870493
3609488,3381008
6553563434,6553279290
2130515,1923503
5256323,5043951
6645798791,6645535313
6627560343,6627096227
6624154747,6624001141
2371449,2170277
2454649,2249490
2141932,1933877
1750025,1555988
2992985,2788025
6880962927,6880698142
6892962628,6892668724
6862342847,6862102203
1811541,1608497
7128039,6898915
2031472,1826338
6873655991,6873402617
2369375,2147745
1851046,1626629
6973371023,6973033417
10176259,9974265
6726527573,6726290294
6638344956,6638121583
1853761,1639781
1579654,1477541
4814411,4605068
6630531908,6630214185
51426612,51215576
6196237218,6195961017
6099750064,6099449861
5319577006,5319270056
5109685549,5109401612
2884924,2673617
2003744,1791377
1961152,1750863
2400160,2189220
3215686,3009911
2039827,1844653
4413289979,4413027936
4600146151,4599845484
2079750,1875632
2918655,2710549
4300595270,4300336611
4447995033,4447803240
2761525,2536164
3101650,3016265
2819832,2616895
3877954043,3877706103
3846248405,3846046171
3298089235,3297645816
2536556939,2536314705
2258477350,2258221047
2180143962,2179928980
