3030371,2826465
2029877,1836168
1957364,1766233
1723959,1527966
417464692,417276389
1932718,1731288
2542080451,2541834815
1971664,1767052
1669999,1465837
3116901301,3116638030
1738556,1532663
2231382,2022162
3233964265,3233720860
1557202,1364808
2642239,2447160
3018724206,3018472348
2931025588,2930706824
2077540,1847908
1769623,1572798
1689526,1483311
2033603,1834504
1916942,1721775
2352287,2132418
1650947851,1650690119
1760811,1552059
347273793,347065245
1856662696,1856399234
2174594,1969193
2055276,1858329
1960550,1669965
1835933,1635668
2337124,2140154
1540617743,1540361238
2588128,2382114
789410195,789153968
2617109,2407052
2327705,2106704
1944130,1749478
736885019,736438175
1308566318,1308309704
1372856389,1372609722
2373594,2145169
237805107,237613380
8028987,7806422
1841910,1644017
1853242,1667792
1821319,1703837
2910157,2674845
1850955,1678010
954211564,953951556
2788178,2581419
1809937835,1809674218
2134307704,2133882156
2124247559,2124004181
4300308,4132070
1566108299,1565869877
12231341,12010086
2080453,1876028
2270873,2062164
1329023976,1328770858
1897971,1701539
17513936,17264238
1417126938,1416860725
2853151,2591533
1700424,1475314
1361727996,1361459148
5718771,5508207
1921891,1678959
2080680,1837315
7039263,6764857
535682653,535362474
2488741,2265731
2767649853,2767358062
1897974,1689136
2185046,1898917
3515614251,3515361915
3608593271,3608342588
1987355,1775687
5397658,5203455
2577925,2385142
3828653648,3828364963
48973541,48766101
1997215,1793406
1773359,1550888
1684379,1477397
3463943,3266664
2167430,1957735
4878684,4632121
4509342,4257056
2226454,1960445
2339037,2091892
3793144684,3792837956
2041085,1840567
3694085576,3693839573
567044960,566745546
3610584519,3610297857
1604759,1415534
2466790,2245766
3391036283,3390769997
1793165,1581351
1921134,1720048
2003574,1811899
2026638,1812863
2837615,2601169
2202599,2007614
2145464,1947215
2065168,1868505
2422380,2197058
3188074844,3187829590
3154331585,3154065142
1794497,1584350
2859640176,2859395282
2928204054,2927951227
2302442,2106994
2958259269,2957943410
3086738576,3086465101
2472363,2252657
3112914786,3112512369
3139879359,3139601709
1743495,1553967
12284771,12034505
1612384,1421734
2068984,1867730
3702918709,3702647316
4022686797,4022416139
1717757,1501967
2019696,1793074
733833892,733639547
1802627,1600213
4256495501,4256238218
1863013,1666051
4273051821,4272788235
1580952,1375999
2133669,1925595
4290140006,4289855880
1770013,1577617
1825145,1611297
1609583,1418389
1902027,1700844
2070921,1810069
4167084511,4166823376
1981396,1784161
33371868,33143482
1875297,1682821
2645915,2419976
2675949,2483280
3956286324,3956039960
1772054,1559503
1804529,1578078
1781420,1615175
2259812,2070539
3855475396,3855163417
4142019878,4141776243
1984372,1794795
4244766966,4244470278
2065332,1859211
4439134636,4438868931
1803312,1605226
4357278556,4357043736
1787802,1552269
2300648,2099017
4325019377,4324687915
4130157640,4129850055
3742801400,3742505020
2736308,2524381
1717234,1532318
3416908344,3416655188
3149706084,3149447145
1745825,1545924
2939629611,2939349141
2045072,1844261
2525118,2317375
2034994,1834971
2904643366,2904355221
1787542,1559204
2866091472,2865813546
1754219,1531997
2706796069,2706515911
2733638062,2733350936
15470309,15262411
1976349,1776724
1798844,1593129
2310167,2107564
1997917125,1997663517
1975766644,1975308696
2132876,1932608
1999308,1801890
1680412931,1680137353
1422373147,1421936824
2322780,2109677
828494300,828233088
2044094,1838302
1790397,1553430
762162929,761884058
227862121,227561256
872960267,872672179
2351642,2109939
761524846,761262488
2065049,1855298
1335848613,1335590110
1651936,1455246
1341236017,1340986681
1748145,1562065
2101913,1890205
1731742,1536574
1644229,1440131
1220691280,1220430641
1578741,1385138
7685056,7478557
2022512,1806336
2137496121,2137197242
2042257,1819829
2159406634,2159133522
1936778227,1936511397
2500716,2313937
1530182952,1529924156
1434591156,1434338035
1590418,1394266
1414692473,1414256595
1415507070,1415239407
2079116,1873803
1835454,1633279
2066060,1857158
2457544,2235836
1202400187,1202137045
2689309,2509798
2269160,2082024
2295707,2050314
2013264,1809540
1374715464,1374470625
1434052180,1433627355
1924260,1715334
1260976162,1260715948
4288354,4098861
2850257307,2849864518
1753102,1563548
3067700951,3067455396
2009957,1795195
3200728060,3200424457
3258050201,3257786899
2008958,1819476
19650656,19438389
2401362,2203895
2854581,2646962
1628520,1436635
2115939,1916416
3403756317,3403477354
3384098956,3383829880
3371155389,3370901131
3243622240,3243382752
2019877,1836722
1825541,1623558
2389486,2224245
1815373,1617606
2019255,1824412
3255584634,3255337511
2079874,1827056
3397824108,3397551733
1943755,1738340
1601008,1491876
2094742,1888424
4284651432,4284374621
2073323,1912448
4672080261,4671777375
4772457266,4772170671
23080068,22874745
4849304165,4849093013
2399031,2192002
2512707,2411037
2069414,1918685
5018763865,5018498483
5025928881,5025674247
5122930688,5122738817
22696630,22465361
5173023428,5172760693
